TechCode,CropCode,Variable,Filename,Crop,Tech,Archive
I,ACOF,Production,spam2017V2r1_SSA_P_ACOF_I.tif,arabica coffee,irrigated,spam2017v2r1_ssa_prod.geotiff
I,BANA,Production,spam2017V2r1_SSA_P_BANA_I.tif,banana,irrigated,spam2017v2r1_ssa_prod.geotiff
I,BARL,Production,spam2017V2r1_SSA_P_BARL_I.tif,barley,irrigated,spam2017v2r1_ssa_prod.geotiff
I,BEAN,Production,spam2017V2r1_SSA_P_BEAN_I.tif,bean,irrigated,spam2017v2r1_ssa_prod.geotiff
I,CASS,Production,spam2017V2r1_SSA_P_CASS_I.tif,cassava,irrigated,spam2017v2r1_ssa_prod.geotiff
I,CHIC,Production,spam2017V2r1_SSA_P_CHIC_I.tif,chickpea,irrigated,spam2017v2r1_ssa_prod.geotiff
I,CNUT,Production,spam2017V2r1_SSA_P_CNUT_I.tif,coconut,irrigated,spam2017v2r1_ssa_prod.geotiff
I,COCO,Production,spam2017V2r1_SSA_P_COCO_I.tif,cocoa,irrigated,spam2017v2r1_ssa_prod.geotiff
I,COTT,Production,spam2017V2r1_SSA_P_COTT_I.tif,cotton,irrigated,spam2017v2r1_ssa_prod.geotiff
I,COWP,Production,spam2017V2r1_SSA_P_COWP_I.tif,cowpea,irrigated,spam2017v2r1_ssa_prod.geotiff
I,GROU,Production,spam2017V2r1_SSA_P_GROU_I.tif,groundnut,irrigated,spam2017v2r1_ssa_prod.geotiff
I,LENT,Production,spam2017V2r1_SSA_P_LENT_I.tif,lentil,irrigated,spam2017v2r1_ssa_prod.geotiff
I,MAIZ,Production,spam2017V2r1_SSA_P_MAIZ_I.tif,maize,irrigated,spam2017v2r1_ssa_prod.geotiff
I,OCER,Production,spam2017V2r1_SSA_P_OCER_I.tif,other cereals,irrigated,spam2017v2r1_ssa_prod.geotiff
I,OFIB,Production,spam2017V2r1_SSA_P_OFIB_I.tif,other fibre crops,irrigated,spam2017v2r1_ssa_prod.geotiff
I,OILP,Production,spam2017V2r1_SSA_P_OILP_I.tif,oilpalm,irrigated,spam2017v2r1_ssa_prod.geotiff
I,OOIL,Production,spam2017V2r1_SSA_P_OOIL_I.tif,other oil crops,irrigated,spam2017v2r1_ssa_prod.geotiff
I,OPUL,Production,spam2017V2r1_SSA_P_OPUL_I.tif,other pulses,irrigated,spam2017v2r1_ssa_prod.geotiff
I,ORTS,Production,spam2017V2r1_SSA_P_ORTS_I.tif,other roots,irrigated,spam2017v2r1_ssa_prod.geotiff
I,PIGE,Production,spam2017V2r1_SSA_P_PIGE_I.tif,pigeonpea,irrigated,spam2017v2r1_ssa_prod.geotiff
I,PLNT,Production,spam2017V2r1_SSA_P_PLNT_I.tif,plantain,irrigated,spam2017v2r1_ssa_prod.geotiff
I,PMIL,Production,spam2017V2r1_SSA_P_PMIL_I.tif,pearl millet,irrigated,spam2017v2r1_ssa_prod.geotiff
I,POTA,Production,spam2017V2r1_SSA_P_POTA_I.tif,potato,irrigated,spam2017v2r1_ssa_prod.geotiff
I,RAPE,Production,spam2017V2r1_SSA_P_RAPE_I.tif,rapeseed,irrigated,spam2017v2r1_ssa_prod.geotiff
I,RCOF,Production,spam2017V2r1_SSA_P_RCOF_I.tif,robusta coffee,irrigated,spam2017v2r1_ssa_prod.geotiff
I,REST,Production,spam2017V2r1_SSA_P_REST_I.tif,rest of crops,irrigated,spam2017v2r1_ssa_prod.geotiff
I,RICE,Production,spam2017V2r1_SSA_P_RICE_I.tif,rice,irrigated,spam2017v2r1_ssa_prod.geotiff
I,SESA,Production,spam2017V2r1_SSA_P_SESA_I.tif,sesameseed,irrigated,spam2017v2r1_ssa_prod.geotiff
I,SMIL,Production,spam2017V2r1_SSA_P_SMIL_I.tif,small millet,irrigated,spam2017v2r1_ssa_prod.geotiff
I,SORG,Production,spam2017V2r1_SSA_P_SORG_I.tif,sorghum,irrigated,spam2017v2r1_ssa_prod.geotiff
I,SOYB,Production,spam2017V2r1_SSA_P_SOYB_I.tif,soybean,irrigated,spam2017v2r1_ssa_prod.geotiff
I,SUGB,Production,spam2017V2r1_SSA_P_SUGB_I.tif,sugarbeet,irrigated,spam2017v2r1_ssa_prod.geotiff
I,SUGC,Production,spam2017V2r1_SSA_P_SUGC_I.tif,sugarcane,irrigated,spam2017v2r1_ssa_prod.geotiff
I,SUNF,Production,spam2017V2r1_SSA_P_SUNF_I.tif,sunflower,irrigated,spam2017v2r1_ssa_prod.geotiff
I,SWPO,Production,spam2017V2r1_SSA_P_SWPO_I.tif,sweet potato,irrigated,spam2017v2r1_ssa_prod.geotiff
I,TEAS,Production,spam2017V2r1_SSA_P_TEAS_I.tif,tea,irrigated,spam2017v2r1_ssa_prod.geotiff
I,TEMF,Production,spam2017V2r1_SSA_P_TEMF_I.tif,temperate fruit,irrigated,spam2017v2r1_ssa_prod.geotiff
I,TOBA,Production,spam2017V2r1_SSA_P_TOBA_I.tif,tobacco,irrigated,spam2017v2r1_ssa_prod.geotiff
I,TROF,Production,spam2017V2r1_SSA_P_TROF_I.tif,tropical fruit,irrigated,spam2017v2r1_ssa_prod.geotiff
I,VEGE,Production,spam2017V2r1_SSA_P_VEGE_I.tif,vegetables,irrigated,spam2017v2r1_ssa_prod.geotiff
I,WHEA,Production,spam2017V2r1_SSA_P_WHEA_I.tif,wheat,irrigated,spam2017v2r1_ssa_prod.geotiff
I,YAMS,Production,spam2017V2r1_SSA_P_YAMS_I.tif,yams,irrigated,spam2017v2r1_ssa_prod.geotiff
L,ACOF,Production,spam2017V2r1_SSA_P_ACOF_L.tif,arabica coffee,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,BANA,Production,spam2017V2r1_SSA_P_BANA_L.tif,banana,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,BARL,Production,spam2017V2r1_SSA_P_BARL_L.tif,barley,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,BEAN,Production,spam2017V2r1_SSA_P_BEAN_L.tif,bean,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,CASS,Production,spam2017V2r1_SSA_P_CASS_L.tif,cassava,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,CHIC,Production,spam2017V2r1_SSA_P_CHIC_L.tif,chickpea,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,CNUT,Production,spam2017V2r1_SSA_P_CNUT_L.tif,coconut,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,COCO,Production,spam2017V2r1_SSA_P_COCO_L.tif,cocoa,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,COTT,Production,spam2017V2r1_SSA_P_COTT_L.tif,cotton,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,COWP,Production,spam2017V2r1_SSA_P_COWP_L.tif,cowpea,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,GROU,Production,spam2017V2r1_SSA_P_GROU_L.tif,groundnut,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,LENT,Production,spam2017V2r1_SSA_P_LENT_L.tif,lentil,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,MAIZ,Production,spam2017V2r1_SSA_P_MAIZ_L.tif,maize,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,OCER,Production,spam2017V2r1_SSA_P_OCER_L.tif,other cereals,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,OFIB,Production,spam2017V2r1_SSA_P_OFIB_L.tif,other fibre crops,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,OILP,Production,spam2017V2r1_SSA_P_OILP_L.tif,oilpalm,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,OOIL,Production,spam2017V2r1_SSA_P_OOIL_L.tif,other oil crops,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,OPUL,Production,spam2017V2r1_SSA_P_OPUL_L.tif,other pulses,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,ORTS,Production,spam2017V2r1_SSA_P_ORTS_L.tif,other roots,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,PIGE,Production,spam2017V2r1_SSA_P_PIGE_L.tif,pigeonpea,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,PLNT,Production,spam2017V2r1_SSA_P_PLNT_L.tif,plantain,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,PMIL,Production,spam2017V2r1_SSA_P_PMIL_L.tif,pearl millet,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,POTA,Production,spam2017V2r1_SSA_P_POTA_L.tif,potato,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,RAPE,Production,spam2017V2r1_SSA_P_RAPE_L.tif,rapeseed,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,RCOF,Production,spam2017V2r1_SSA_P_RCOF_L.tif,robusta coffee,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,REST,Production,spam2017V2r1_SSA_P_REST_L.tif,rest of crops,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,RICE,Production,spam2017V2r1_SSA_P_RICE_L.tif,rice,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,SESA,Production,spam2017V2r1_SSA_P_SESA_L.tif,sesameseed,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,SMIL,Production,spam2017V2r1_SSA_P_SMIL_L.tif,small millet,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,SORG,Production,spam2017V2r1_SSA_P_SORG_L.tif,sorghum,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,SOYB,Production,spam2017V2r1_SSA_P_SOYB_L.tif,soybean,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,SUGB,Production,spam2017V2r1_SSA_P_SUGB_L.tif,sugarbeet,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,SUGC,Production,spam2017V2r1_SSA_P_SUGC_L.tif,sugarcane,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,SUNF,Production,spam2017V2r1_SSA_P_SUNF_L.tif,sunflower,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,SWPO,Production,spam2017V2r1_SSA_P_SWPO_L.tif,sweet potato,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,TEAS,Production,spam2017V2r1_SSA_P_TEAS_L.tif,tea,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,TEMF,Production,spam2017V2r1_SSA_P_TEMF_L.tif,temperate fruit,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,TOBA,Production,spam2017V2r1_SSA_P_TOBA_L.tif,tobacco,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,TROF,Production,spam2017V2r1_SSA_P_TROF_L.tif,tropical fruit,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,VEGE,Production,spam2017V2r1_SSA_P_VEGE_L.tif,vegetables,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,WHEA,Production,spam2017V2r1_SSA_P_WHEA_L.tif,wheat,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
L,YAMS,Production,spam2017V2r1_SSA_P_YAMS_L.tif,yams,rainfed low inputs,spam2017v2r1_ssa_prod.geotiff
R,ACOF,Production,spam2017V2r1_SSA_P_ACOF_R.tif,arabica coffee,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,BANA,Production,spam2017V2r1_SSA_P_BANA_R.tif,banana,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,BARL,Production,spam2017V2r1_SSA_P_BARL_R.tif,barley,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,BEAN,Production,spam2017V2r1_SSA_P_BEAN_R.tif,bean,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,CASS,Production,spam2017V2r1_SSA_P_CASS_R.tif,cassava,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,CHIC,Production,spam2017V2r1_SSA_P_CHIC_R.tif,chickpea,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,CNUT,Production,spam2017V2r1_SSA_P_CNUT_R.tif,coconut,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,COCO,Production,spam2017V2r1_SSA_P_COCO_R.tif,cocoa,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,COTT,Production,spam2017V2r1_SSA_P_COTT_R.tif,cotton,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,COWP,Production,spam2017V2r1_SSA_P_COWP_R.tif,cowpea,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,GROU,Production,spam2017V2r1_SSA_P_GROU_R.tif,groundnut,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,LENT,Production,spam2017V2r1_SSA_P_LENT_R.tif,lentil,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,MAIZ,Production,spam2017V2r1_SSA_P_MAIZ_R.tif,maize,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,OCER,Production,spam2017V2r1_SSA_P_OCER_R.tif,other cereals,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,OFIB,Production,spam2017V2r1_SSA_P_OFIB_R.tif,other fibre crops,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,OILP,Production,spam2017V2r1_SSA_P_OILP_R.tif,oilpalm,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,OOIL,Production,spam2017V2r1_SSA_P_OOIL_R.tif,other oil crops,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,OPUL,Production,spam2017V2r1_SSA_P_OPUL_R.tif,other pulses,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,ORTS,Production,spam2017V2r1_SSA_P_ORTS_R.tif,other roots,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,PIGE,Production,spam2017V2r1_SSA_P_PIGE_R.tif,pigeonpea,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,PLNT,Production,spam2017V2r1_SSA_P_PLNT_R.tif,plantain,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,PMIL,Production,spam2017V2r1_SSA_P_PMIL_R.tif,pearl millet,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,POTA,Production,spam2017V2r1_SSA_P_POTA_R.tif,potato,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,RAPE,Production,spam2017V2r1_SSA_P_RAPE_R.tif,rapeseed,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,RCOF,Production,spam2017V2r1_SSA_P_RCOF_R.tif,robusta coffee,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,REST,Production,spam2017V2r1_SSA_P_REST_R.tif,rest of crops,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,RICE,Production,spam2017V2r1_SSA_P_RICE_R.tif,rice,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,SESA,Production,spam2017V2r1_SSA_P_SESA_R.tif,sesameseed,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,SMIL,Production,spam2017V2r1_SSA_P_SMIL_R.tif,small millet,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,SORG,Production,spam2017V2r1_SSA_P_SORG_R.tif,sorghum,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,SOYB,Production,spam2017V2r1_SSA_P_SOYB_R.tif,soybean,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,SUGB,Production,spam2017V2r1_SSA_P_SUGB_R.tif,sugarbeet,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,SUGC,Production,spam2017V2r1_SSA_P_SUGC_R.tif,sugarcane,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,SUNF,Production,spam2017V2r1_SSA_P_SUNF_R.tif,sunflower,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,SWPO,Production,spam2017V2r1_SSA_P_SWPO_R.tif,sweet potato,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,TEAS,Production,spam2017V2r1_SSA_P_TEAS_R.tif,tea,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,TEMF,Production,spam2017V2r1_SSA_P_TEMF_R.tif,temperate fruit,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,TOBA,Production,spam2017V2r1_SSA_P_TOBA_R.tif,tobacco,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,TROF,Production,spam2017V2r1_SSA_P_TROF_R.tif,tropical fruit,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,VEGE,Production,spam2017V2r1_SSA_P_VEGE_R.tif,vegetables,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,WHEA,Production,spam2017V2r1_SSA_P_WHEA_R.tif,wheat,rainfed all,spam2017v2r1_ssa_prod.geotiff
R,YAMS,Production,spam2017V2r1_SSA_P_YAMS_R.tif,yams,rainfed all,spam2017v2r1_ssa_prod.geotiff
S,ACOF,Production,spam2017V2r1_SSA_P_ACOF_S.tif,arabica coffee,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,BANA,Production,spam2017V2r1_SSA_P_BANA_S.tif,banana,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,BARL,Production,spam2017V2r1_SSA_P_BARL_S.tif,barley,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,BEAN,Production,spam2017V2r1_SSA_P_BEAN_S.tif,bean,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,CASS,Production,spam2017V2r1_SSA_P_CASS_S.tif,cassava,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,CHIC,Production,spam2017V2r1_SSA_P_CHIC_S.tif,chickpea,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,CNUT,Production,spam2017V2r1_SSA_P_CNUT_S.tif,coconut,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,COCO,Production,spam2017V2r1_SSA_P_COCO_S.tif,cocoa,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,COTT,Production,spam2017V2r1_SSA_P_COTT_S.tif,cotton,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,COWP,Production,spam2017V2r1_SSA_P_COWP_S.tif,cowpea,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,GROU,Production,spam2017V2r1_SSA_P_GROU_S.tif,groundnut,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,LENT,Production,spam2017V2r1_SSA_P_LENT_S.tif,lentil,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,MAIZ,Production,spam2017V2r1_SSA_P_MAIZ_S.tif,maize,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,OCER,Production,spam2017V2r1_SSA_P_OCER_S.tif,other cereals,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,OFIB,Production,spam2017V2r1_SSA_P_OFIB_S.tif,other fibre crops,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,OILP,Production,spam2017V2r1_SSA_P_OILP_S.tif,oilpalm,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,OOIL,Production,spam2017V2r1_SSA_P_OOIL_S.tif,other oil crops,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,OPUL,Production,spam2017V2r1_SSA_P_OPUL_S.tif,other pulses,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,ORTS,Production,spam2017V2r1_SSA_P_ORTS_S.tif,other roots,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,PIGE,Production,spam2017V2r1_SSA_P_PIGE_S.tif,pigeonpea,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,PLNT,Production,spam2017V2r1_SSA_P_PLNT_S.tif,plantain,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,PMIL,Production,spam2017V2r1_SSA_P_PMIL_S.tif,pearl millet,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,POTA,Production,spam2017V2r1_SSA_P_POTA_S.tif,potato,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,RAPE,Production,spam2017V2r1_SSA_P_RAPE_S.tif,rapeseed,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,RCOF,Production,spam2017V2r1_SSA_P_RCOF_S.tif,robusta coffee,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,REST,Production,spam2017V2r1_SSA_P_REST_S.tif,rest of crops,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,RICE,Production,spam2017V2r1_SSA_P_RICE_S.tif,rice,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,SESA,Production,spam2017V2r1_SSA_P_SESA_S.tif,sesameseed,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,SMIL,Production,spam2017V2r1_SSA_P_SMIL_S.tif,small millet,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,SORG,Production,spam2017V2r1_SSA_P_SORG_S.tif,sorghum,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,SOYB,Production,spam2017V2r1_SSA_P_SOYB_S.tif,soybean,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,SUGB,Production,spam2017V2r1_SSA_P_SUGB_S.tif,sugarbeet,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,SUGC,Production,spam2017V2r1_SSA_P_SUGC_S.tif,sugarcane,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,SUNF,Production,spam2017V2r1_SSA_P_SUNF_S.tif,sunflower,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,SWPO,Production,spam2017V2r1_SSA_P_SWPO_S.tif,sweet potato,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,TEAS,Production,spam2017V2r1_SSA_P_TEAS_S.tif,tea,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,TEMF,Production,spam2017V2r1_SSA_P_TEMF_S.tif,temperate fruit,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,TOBA,Production,spam2017V2r1_SSA_P_TOBA_S.tif,tobacco,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,TROF,Production,spam2017V2r1_SSA_P_TROF_S.tif,tropical fruit,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,VEGE,Production,spam2017V2r1_SSA_P_VEGE_S.tif,vegetables,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,WHEA,Production,spam2017V2r1_SSA_P_WHEA_S.tif,wheat,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
S,YAMS,Production,spam2017V2r1_SSA_P_YAMS_S.tif,yams,rainfed subsistence,spam2017v2r1_ssa_prod.geotiff
A,ACOF,HarvArea,spam2017V2r1_SSA_H_ACOF_A.tif,arabica coffee,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,BANA,HarvArea,spam2017V2r1_SSA_H_BANA_A.tif,banana,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,BARL,HarvArea,spam2017V2r1_SSA_H_BARL_A.tif,barley,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,BEAN,HarvArea,spam2017V2r1_SSA_H_BEAN_A.tif,bean,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,CASS,HarvArea,spam2017V2r1_SSA_H_CASS_A.tif,cassava,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,CHIC,HarvArea,spam2017V2r1_SSA_H_CHIC_A.tif,chickpea,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,CNUT,HarvArea,spam2017V2r1_SSA_H_CNUT_A.tif,coconut,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,COCO,HarvArea,spam2017V2r1_SSA_H_COCO_A.tif,cocoa,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,COTT,HarvArea,spam2017V2r1_SSA_H_COTT_A.tif,cotton,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,COWP,HarvArea,spam2017V2r1_SSA_H_COWP_A.tif,cowpea,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,GROU,HarvArea,spam2017V2r1_SSA_H_GROU_A.tif,groundnut,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,LENT,HarvArea,spam2017V2r1_SSA_H_LENT_A.tif,lentil,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,MAIZ,HarvArea,spam2017V2r1_SSA_H_MAIZ_A.tif,maize,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,OCER,HarvArea,spam2017V2r1_SSA_H_OCER_A.tif,other cereals,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,OFIB,HarvArea,spam2017V2r1_SSA_H_OFIB_A.tif,other fibre crops,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,OILP,HarvArea,spam2017V2r1_SSA_H_OILP_A.tif,oilpalm,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,OOIL,HarvArea,spam2017V2r1_SSA_H_OOIL_A.tif,other oil crops,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,OPUL,HarvArea,spam2017V2r1_SSA_H_OPUL_A.tif,other pulses,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,ORTS,HarvArea,spam2017V2r1_SSA_H_ORTS_A.tif,other roots,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,PIGE,HarvArea,spam2017V2r1_SSA_H_PIGE_A.tif,pigeonpea,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,PLNT,HarvArea,spam2017V2r1_SSA_H_PLNT_A.tif,plantain,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,PMIL,HarvArea,spam2017V2r1_SSA_H_PMIL_A.tif,pearl millet,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,POTA,HarvArea,spam2017V2r1_SSA_H_POTA_A.tif,potato,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,RAPE,HarvArea,spam2017V2r1_SSA_H_RAPE_A.tif,rapeseed,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,RCOF,HarvArea,spam2017V2r1_SSA_H_RCOF_A.tif,robusta coffee,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,REST,HarvArea,spam2017V2r1_SSA_H_REST_A.tif,rest of crops,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,RICE,HarvArea,spam2017V2r1_SSA_H_RICE_A.tif,rice,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,SESA,HarvArea,spam2017V2r1_SSA_H_SESA_A.tif,sesameseed,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,SMIL,HarvArea,spam2017V2r1_SSA_H_SMIL_A.tif,small millet,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,SORG,HarvArea,spam2017V2r1_SSA_H_SORG_A.tif,sorghum,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,SOYB,HarvArea,spam2017V2r1_SSA_H_SOYB_A.tif,soybean,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,SUGB,HarvArea,spam2017V2r1_SSA_H_SUGB_A.tif,sugarbeet,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,SUGC,HarvArea,spam2017V2r1_SSA_H_SUGC_A.tif,sugarcane,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,SUNF,HarvArea,spam2017V2r1_SSA_H_SUNF_A.tif,sunflower,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,SWPO,HarvArea,spam2017V2r1_SSA_H_SWPO_A.tif,sweet potato,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,TEAS,HarvArea,spam2017V2r1_SSA_H_TEAS_A.tif,tea,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,TEMF,HarvArea,spam2017V2r1_SSA_H_TEMF_A.tif,temperate fruit,all technologies,spam2017v2r1_ssa_harv_area.geotiff
